p0_chart2__r0297	ZSTD	2	0.6
p0_chart3__r0297	ZSTD	1	0.6
p0_chart4__r0297	ZSTD	1	0.6
p0_chart5__r0297	ZSTD	2	0.6
p0_chart0__r0405	ZSTD	1	0.6
p0_chart0__r0495	ZSTD	2	0.6
p0_chart1__r0405	ZSTD	2	0.6
p0_chart1__r0495	ZSTD	2	0.6
p0_chart2__r0405	ZSTD	2	0.6
p0_chart2__r0495	ZSTD	2	0.6
p0_chart3__r0405	ZSTD	1	0.6
p0_chart3__r0495	ZSTD	2	0.6
p0_chart4__r0405	ZSTD	1	0.6
p0_chart4__r0495	ZSTD	2	0.6
p0_chart5__r0405	ZSTD	2	0.6
p0_chart5__r0495	ZSTD	1	0.6
p0_chart0__r0245	ZSTD	1	0.6
p0_chart1__r0245	ZSTD	1	0.6
p0_chart2__r0245	ZSTD	1	0.6
p0_chart3__r0245	ZSTD	2	0.6
p0_chart4__r0245	ZSTD	2	0.6
p0_chart5__r0245	ZSTD	2	0.6
p0_chart0__r0249	ZSTD	1	0.6
p0_chart1__r0249	ZSTD	1	0.6
p0_chart2__r0249	ZSTD	1	0.6
p0_chart3__r0249	ZSTD	2	0.6
p0_chart4__r0249	ZSTD	2	0.6
p0_chart5__r0249	ZSTD	2	0.6
p0_chart0__r0513	ZSTD	2	0.6
p0_chart1__r0513	ZSTD	2	0.7
p0_chart2__r0513	ZSTD	2	0.6
p0_chart3__r0513	ZSTD	2	0.6
p0_chart4__r0513	ZSTD	2	0.6
p0_chart5__r0513	ZSTD	1	0.6
p0_chart0__r0567	ZSTD	2	0.6
p0_chart1__r0567	ZSTD	2	0.6
p0_chart2__r0567	ZSTD	2	0.6
p0_chart3__r0567	ZSTD	2	0.6
p0_chart4__r0567	ZSTD	2	0.6
p0_chart5__r0567	ZSTD	1	0.5
p0_chart0__r0487	ZSTD	2	0.6
p0_chart1__r0487	ZSTD	2	0.6
p0_chart2__r0487	ZSTD	2	0.5
p0_chart3__r0487	ZSTD	2	0.6
p0_chart4__r0487	ZSTD	2	0.6
p0_chart5__r0487	ZSTD	1	0.6
p0_chart0__r0489	ZSTD	2	0.6
p0_chart1__r0489	ZSTD	2	0.6
p0_chart2__r0489	ZSTD	2	0.6
p0_chart3__r0489	ZSTD	2	0.6
p0_chart4__r0489	ZSTD	2	0.6
p0_chart5__r0489	ZSTD	1	0.6
p0_chart0__r0126	ZSTD	1	0.6
p0_chart1__r0126	ZSTD	1	0.6
p0_chart2__r0126	ZSTD	1	0.6
p0_chart3__r0126	ZSTD	1	0.6
p0_chart4__r0126	ZSTD	1	0.5
p0_chart5__r0126	ZSTD	1	0.6
p0_chart0__r0046	ZSTD	1	0.6
p0_chart1__r0046	ZSTD	1	0.6
p0_chart2__r0046	ZSTD	1	0.6
p0_chart3__r0046	ZSTD	1	0.6
p0_chart4__r0046	ZSTD	1	0.6
p0_chart5__r0046	ZSTD	1	0.6
p0_chart0__r0100	ZSTD	1	0.6
p0_chart1__r0100	ZSTD	1	0.6
p0_chart2__r0100	ZSTD	1	0.6
p0_chart3__r0100	ZSTD	1	0.6
p0_chart4__r0100	ZSTD	1	0.6
p0_chart5__r0100	ZSTD	1	0.6
p0_chart0__r0048	ZSTD	1	0.6
p0_chart1__r0048	ZSTD	1	0.6
p0_chart2__r0048	ZSTD	1	0.6
p0_chart3__r0048	ZSTD	1	0.6
p0_chart4__r0048	ZSTD	1	0.6
p0_chart5__r0048	ZSTD	1	0.6
p0_chart0__r0102	ZSTD	1	0.6
